name,variation,buy_price,sell_price,source,style,filename
visual-punk dress,Black,2040,510,Able Sisters,Cool,TopsTexOnepieceBalloonHVisual0
visual-punk outfit,Black,2040,510,Able Sisters,Cool,TopsTexOnepieceOverallLVisualBlack
water-egg outfit,None,NFS,1200,DIY,Active,TopsTexOnepieceRibNEggfish0
watermelon dress,Red,1500,375,Able Sisters,Cute,TopsTexOnepieceAlineNWatermelon
wizard's robe,Purple,4000,1000,Able Sisters,Gorgeous,TopsTexOnepieceRobeLWizard1
wizard's robe,Blue,4000,1000,Able Sisters,Gorgeous,TopsTexOnepieceRobeLWizard0
wood-egg outfit,None,NFS,1200,DIY,Active,TopsTexOnepieceRibNEggforest0
wrestler uniform,Red,1600,400,Able Sisters,Active,TopsTexOnepieceOverallNWrestling0
wrestler uniform,Blue,1600,400,Able Sisters,Active,TopsTexOnepieceOverallNWrestling1
wrestler uniform,Green,1600,400,Able Sisters,Active,TopsTexOnepieceOverallNWrestling2
wrestler uniform,Pink,1600,400,Able Sisters,Active,TopsTexOnepieceOverallNWrestling3
wrestler uniform,Black,1600,400,Able Sisters,Active,TopsTexOnepieceOverallNWrestling4
wrestler uniform,Yellow,1600,400,Able Sisters,Active,TopsTexOnepieceOverallNWrestling5
wrestling singlet,Red,1540,385,Able Sisters,Active,TopsTexOnepieceOverallNWrestler0
wrestling singlet,Blue,1540,385,Able Sisters,Active,TopsTexOnepieceOverallNWrestler1
wrestling singlet,Green,1540,385,Able Sisters,Active,TopsTexOnepieceOverallNWrestler2
zap suit,Blue,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero1
zap suit,Green,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero2
zap suit,Red,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero3
zap suit,Yellow,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero4
zap suit,Black,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero5
zap suit,Silver,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero6
zap suit,White,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero7
zap suit,Pink,2760,690,Able Sisters,Active,TopsTexOnepieceOverallLHero0
zigzag-print dress,Purple,2000,500,Able Sisters,Elegant,TopsTexOnepieceAlongNEthnic0
zigzag-print dress,Green,2000,500,Able Sisters,Elegant,TopsTexOnepieceAlongNEthnic1
zigzag-print dress,Orange,2000,500,Able Sisters,Elegant,TopsTexOnepieceAlongNEthnic2
zigzag-print dress,Coral,2000,500,Able Sisters,Elegant,TopsTexOnepieceAlongNEthnic3
zigzag-print dress,Lime,2000,500,Able Sisters,Elegant,TopsTexOnepieceAlongNEthnic4
zigzag-print dress,Brown,2000,500,Able Sisters,Elegant,TopsTexOnepieceAlongNEthnic5
