name,variation,buy_price,sell_price,size,source,filename
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_1
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_2
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_3
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_4
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_5
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_6
simple panel,Silver,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_6_7
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_0
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_1
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_2
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_3
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_4
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_5
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_6
simple panel,Gold,810,202,1x0.5,Nook's Cranny,FtrScreenSimple_Remake_7_7
simple well,NA,,2850,2x2,Crafting,FtrWell
skeleton,NA,3900,975,1x1,Nook's Cranny,FtrSchoolSkeleton
sleeping bag,Green,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_0_0
sleeping bag,Black,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_1_0
sleeping bag,Blue,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_2_0
sleeping bag,Orange,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_3_0
sleeping bag,Yellow,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_4_0
sleeping bag,Purple,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_5_0
sleeping bag,White,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_6_0
sleeping bag,Red,1400,350,2x1,Nook's Cranny,FtrSleepingbag_Remake_7_0
sleigh,Natural,,960,2x1,Crafting,FtrSled_Remake_0_0
sleigh,Dark brown,,960,2x1,Crafting,FtrSled_Remake_1_0
sleigh,Red,,960,2x1,Crafting,FtrSled_Remake_2_0
sleigh,White,,960,2x1,Crafting,FtrSled_Remake_3_0
small cardboard boxes,NA,,120,1x1,Crafting,FtrMovingboxS
smoker,Black,5500,1375,1x1,Nook's Cranny,FtrSmoker_Remake_0_0
smoker,Green,5500,1375,1x1,Nook's Cranny,FtrSmoker_Remake_1_0
smoker,Silver,5500,1375,1x1,Nook's Cranny,FtrSmoker_Remake_2_0
snack machine,Black,,10000,2x1,Nook Miles Shop,FtrFoodmachine_Remake_0_0
snack machine,White,,10000,2x1,Nook Miles Shop,FtrFoodmachine_Remake_1_0
snack machine,Red,,10000,2x1,Nook Miles Shop,FtrFoodmachine_Remake_2_0
snack machine,Silver,,10000,2x1,Nook Miles Shop,FtrFoodmachine_Remake_3_0
soccer goal,NA,,20000,3x2,Nook Miles Shop,FtrSoccergoal
soft-serve lamp,Vanilla,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_0_0
soft-serve lamp,Purple sweet potato,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_1_0
soft-serve lamp,Mango,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_2_0
soft-serve lamp,Pale sky,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_3_0
soft-serve lamp,Green tea,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_4_0
soft-serve lamp,Chocolate swirl,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_5_0
soft-serve lamp,Strawberry swirl,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_6_0
soft-serve lamp,Rainbow,3000,750,1x1,Nook's Cranny,FtrLampSoftcream_Remake_7_0
solar panel,Blue,,20000,3x2,Nook Miles Shop,FtrSolarpanel_Remake_0_0
solar panel,Black,,20000,3x2,Nook Miles Shop,FtrSolarpanel_Remake_1_0
South Pole,NA,,1050,1x1,Gulliver,FtrSouthpole
space shuttle,NA,,10000,2x1,Crafting,FtrShuttle
speed bag,Red,3500,875,1x1,Nook's Cranny,FtrSpeedbag_Remake_0_0
speed bag,Blue,3500,875,1x1,Nook's Cranny,FtrSpeedbag_Remake_1_0
speed bag,Black,3500,875,1x1,Nook's Cranny,FtrSpeedbag_Remake_2_0
sphinx,NA,,2100,3x1,Gulliver,FtrSphinx
spinning wheel,NA,970,242,1x1,Nook's Cranny,FtrSpinning
springy ride-on,White,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_0_0
springy ride-on,Brown,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_1_0
springy ride-on,Dark brown,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_2_0
springy ride-on,Red,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_3_0
springy ride-on,Yellow,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_4_0
springy ride-on,Pink,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_5_0
springy ride-on,Zebra,,10000,1x1,Nook Miles Shop,FtrSpringrider_Remake_6_0
squat toilet,NA,1500,375,1x1,Nook's Cranny,FtrWCJapan
stadiometer,Gray,2100,525,1x1,Nook's Cranny,FtrStadiometer_Remake_0_0
stadiometer,Blue,2100,525,1x1,Nook's Cranny,FtrStadiometer_Remake_1_0
stadiometer,Pink,2100,525,1x1,Nook's Cranny,FtrStadiometer_Remake_2_0
stall,Natural,,1440,2x1,Crafting,FtrFloat_Remake_0_0
stall,Natural,,1440,2x1,Crafting,FtrFloat_Remake_0_1
stall,Natural,,1440,2x1,Crafting,FtrFloat_Remake_0_2
stall,Natural,,1440,2x1,Crafting,FtrFloat_Remake_0_3
stall,Natural,,1440,2x1,Crafting,FtrFloat_Remake_0_4
stall,Dark brown,,1440,2x1,Crafting,FtrFloat_Remake_1_0
stall,Dark brown,,1440,2x1,Crafting,FtrFloat_Remake_1_1
stall,Dark brown,,1440,2x1,Crafting,FtrFloat_Remake_1_2
stall,Dark brown,,1440,2x1,Crafting,FtrFloat_Remake_1_3
stall,Dark brown,,1440,2x1,Crafting,FtrFloat_Remake_1_4
stall,Light brown,,1440,2x1,Crafting,FtrFloat_Remake_2_0
stall,Light brown,,1440,2x1,Crafting,FtrFloat_Remake_2_1
stall,Light brown,,1440,2x1,Crafting,FtrFloat_Remake_2_2
stall,Light brown,,1440,2x1,Crafting,FtrFloat_Remake_2_3
stall,Light brown,,1440,2x1,Crafting,FtrFloat_Remake_2_4
stall,Green,,1440,2x1,Crafting,FtrFloat_Remake_3_0
stall,Green,,1440,2x1,Crafting,FtrFloat_Remake_3_1
stall,Green,,1440,2x1,Crafting,FtrFloat_Remake_3_2
stall,Green,,1440,2x1,Crafting,FtrFloat_Remake_3_3
stall,Green,,1440,2x1,Crafting,FtrFloat_Remake_3_4
stall,Pink,,1440,2x1,Crafting,FtrFloat_Remake_4_0
stall,Pink,,1440,2x1,Crafting,FtrFloat_Remake_4_1
stall,Pink,,1440,2x1,Crafting,FtrFloat_Remake_4_2
stall,Pink,,1440,2x1,Crafting,FtrFloat_Remake_4_3
stall,Pink,,1440,2x1,Crafting,FtrFloat_Remake_4_4
stall,White,,1440,2x1,Crafting,FtrFloat_Remake_5_0
stall,White,,1440,2x1,Crafting,FtrFloat_Remake_5_1
stall,White,,1440,2x1,Crafting,FtrFloat_Remake_5_2
stall,White,,1440,2x1,Crafting,FtrFloat_Remake_5_3
stall,White,,1440,2x1,Crafting,FtrFloat_Remake_5_4
stall,Black,,1440,2x1,Crafting,FtrFloat_Remake_6_0
stall,Black,,1440,2x1,Crafting,FtrFloat_Remake_6_1
stall,Black,,1440,2x1,Crafting,FtrFloat_Remake_6_2
stall,Black,,1440,2x1,Crafting,FtrFloat_Remake_6_3
stall,Black,,1440,2x1,Crafting,FtrFloat_Remake_6_4
stall,Gray,,1440,2x1,Crafting,FtrFloat_Remake_7_0
stall,Gray,,1440,2x1,Crafting,FtrFloat_Remake_7_1
stall,Gray,,1440,2x1,Crafting,FtrFloat_Remake_7_2
stall,Gray,,1440,2x1,Crafting,FtrFloat_Remake_7_3
stall,Gray,,1440,2x1,Crafting,FtrFloat_Remake_7_4
standard umbrella stand,Black,,2250,1x1,Crafting,FtrUmbrellastand_Remake_0_0
standard umbrella stand,Black,,2250,1x1,Crafting,FtrUmbrellastand_Remake_0_1
standard umbrella stand,Black,,2250,1x1,Crafting,FtrUmbrellastand_Remake_0_2
standard umbrella stand,Black,,2250,1x1,Crafting,FtrUmbrellastand_Remake_0_3
standard umbrella stand,White,,2250,1x1,Crafting,FtrUmbrellastand_Remake_1_0
standard umbrella stand,White,,2250,1x1,Crafting,FtrUmbrellastand_Remake_1_1
standard umbrella stand,White,,2250,1x1,Crafting,FtrUmbrellastand_Remake_1_2
standard umbrella stand,White,,2250,1x1,Crafting,FtrUmbrellastand_Remake_1_3
standard umbrella stand,Silver,,2250,1x1,Crafting,FtrUmbrellastand_Remake_2_0
standard umbrella stand,Silver,,2250,1x1,Crafting,FtrUmbrellastand_Remake_2_1
standard umbrella stand,Silver,,2250,1x1,Crafting,FtrUmbrellastand_Remake_2_2
standard umbrella stand,Silver,,2250,1x1,Crafting,FtrUmbrellastand_Remake_2_3
standard umbrella stand,Green,,2250,1x1,Crafting,FtrUmbrellastand_Remake_3_0
standard umbrella stand,Green,,2250,1x1,Crafting,FtrUmbrellastand_Remake_3_1
standard umbrella stand,Green,,2250,1x1,Crafting,FtrUmbrellastand_Remake_3_2
standard umbrella stand,Green,,2250,1x1,Crafting,FtrUmbrellastand_Remake_3_3
standing toilet,NA,1900,475,1x1,Nook's Cranny,FtrWCUrinal
Statue of Liberty,NA,,2300,1x1,Gulliver,FtrLiberty
stone arch,Natural,,13500,3x1,Crafting,FtrRockArch_Remake_0_0
stone arch,Mossy,,13500,3x1,Crafting,FtrRockArch_Remake_1_0
stone lion-dog,Natural,,3600,1x1,Crafting,FtrSekishishi_Remake_0_0
stone lion-dog,White,,3600,1x1,Crafting,FtrSekishishi_Remake_1_0
stone lion-dog,Mossy,,3600,1x1,Crafting,FtrSekishishi_Remake_2_0
stone stool,NA,,450,1x1,Crafting,FtrStoneChair
stone table,NA,,1200,1x1,Crafting,FtrStoneTable
stone tablet,Black,,1800,2x2,Crafting,FtrRockMonument_Remake_0_0
stone tablet,Mossy,,1800,2x2,Crafting,FtrRockMonument_Remake_1_0
Stonehenge,NA,,2300,3x3,Gulliver,FtrStonehenge
street organ,Natural,5000,1250,1x1,Nook's Cranny,FtrStreetorgan_Remake_0_0
street organ,Blue,5000,1250,1x1,Nook's Cranny,FtrStreetorgan_Remake_1_0
street organ,Yellow,5000,1250,1x1,Nook's Cranny,FtrStreetorgan_Remake_2_0
street organ,Dark brown,5000,1250,1x1,Nook's Cranny,FtrStreetorgan_Remake_3_0
street piano,Graffiti,,26755,2x1,Crafting,FtrPianoStreet_Remake_0_0
street piano,Cute,,26755,2x1,Crafting,FtrPianoStreet_Remake_1_0
streetlamp,Green,,5000,1x1,Nook Miles Shop,FtrStreetlamp_Remake_0_0
streetlamp,Brown,,5000,1x1,Nook Miles Shop,FtrStreetlamp_Remake_1_0
streetlamp,White,,5000,1x1,Nook Miles Shop,FtrStreetlamp_Remake_2_0
streetlamp,Black,,5000,1x1,Nook Miles Shop,FtrStreetlamp_Remake_3_0
studio spotlight,White,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_0_0
studio spotlight,Yellow,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_1_0
studio spotlight,Orange,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_2_0
studio spotlight,Red,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_3_0
studio spotlight,Pink,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_4_0
studio spotlight,Purple,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_5_0
studio spotlight,Blue,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_6_0
studio spotlight,Green,2100,525,1x1,Nook's Cranny,FtrLampSpot_Remake_7_0
surfboard,White,4100,1025,1x1,Nook's Cranny,FtrSurfboard_Remake_0_0
surfboard,Red,4100,1025,1x1,Nook's Cranny,FtrSurfboard_Remake_1_0
surfboard,Hibiscus flowers,4100,1025,1x1,Nook's Cranny,FtrSurfboard_Remake_2_0
surfboard,Cool,4100,1025,1x1,Nook's Cranny,FtrSurfboard_Remake_3_0
surfboard,Stripes,4100,1025,1x1,Nook's Cranny,FtrSurfboard_Remake_4_0
surfboard,Brown,4100,1025,1x1,Nook's Cranny,FtrSurfboard_Remake_5_0
swinging bench,Light wood,,1440,2x1,Crafting,FtrSwingWood_Remake_0_0
swinging bench,Natural wood,,1440,2x1,Crafting,FtrSwingWood_Remake_1_0
swinging bench,White wood,,1440,2x1,Crafting,FtrSwingWood_Remake_2_0
swinging bench,Red wood,,1440,2x1,Crafting,FtrSwingWood_Remake_3_0
swinging bench,Dark wood,,1440,2x1,Crafting,FtrSwingWood_Remake_4_0
synthesizer,Black,66000,16500,2x1,Nook's Cranny,FtrSynthesizer_Remake_0_0
synthesizer,Red,66000,16500,2x1,Nook's Cranny,FtrSynthesizer_Remake_1_0
synthesizer,Blue,66000,16500,2x1,Nook's Cranny,FtrSynthesizer_Remake_2_0
synthesizer,Yellow,66000,16500,2x1,Nook's Cranny,FtrSynthesizer_Remake_3_0
synthesizer,Silver,66000,16500,2x1,Nook's Cranny,FtrSynthesizer_Remake_4_0
synthesizer,Brown,66000,16500,2x1,Nook's Cranny,FtrSynthesizer_Remake_5_0
system kitchen,Off-white,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_0_0
system kitchen,Red,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_1_0
system kitchen,Blue,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_2_0
system kitchen,Yellow,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_3_0
system kitchen,Black,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_4_0
system kitchen,Brown,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_5_0
system kitchen,Natural,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_6_0
system kitchen,White,130000,32500,2x1,Nook's Cranny,FtrKitchenSystem_Remake_7_0
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_0
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_1
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_2
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_3
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_4
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_5
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_6
table with cloth,NA,5100,1275,2x2,Nook's Cranny,FtrTableCloth_Remake_0_7
tall garden rock,NA,,9000,1x1,Crafting,FtrGardenrockTall
tall lantern,Natural,,2700,1x1,Crafting,FtrStonelantern_Remake_0_0
tall lantern,White,,2700,1x1,Crafting,FtrStonelantern_Remake_1_0
tall lantern,Mossy,,2700,1x1,Crafting,FtrStonelantern_Remake_2_0
tankless toilet,White,4100,1025,1x1,Nook's Cranny,FtrWCTankless_Remake_0_0
tankless toilet,Ivory,4100,1025,1x1,Nook's Cranny,FtrWCTankless_Remake_1_0
tankless toilet,Pink,4100,1025,1x1,Nook's Cranny,FtrWCTankless_Remake_2_0
tankless toilet,Light blue,4100,1025,1x1,Nook's Cranny,FtrWCTankless_Remake_3_0
tankless toilet,Black,4100,1025,1x1,Nook's Cranny,FtrWCTankless_Remake_4_0
tatami bed,Dark brown,2800,700,2x1,Nook's Cranny,FtrTatamiBedS_Remake_0_0
tatami bed,Natural,2800,700,2x1,Nook's Cranny,FtrTatamiBedS_Remake_1_0
tatami bed,Black,2800,700,2x1,Nook's Cranny,FtrTatamiBedS_Remake_2_0
tatami bed,Light brown,2800,700,2x1,Nook's Cranny,FtrTatamiBedS_Remake_3_0
Taurus bathtub,NA,,12350,2x1,Crafting,FtrZodiacTaurus
tea table,Natural wood,,1440,2x2,Crafting,FtrDiningtableJapan_Remake_0_0
tea table,Dark wood,,1440,2x2,Crafting,FtrDiningtableJapan_Remake_1_0
tea table,Orange wood,,1440,2x2,Crafting,FtrDiningtableJapan_Remake_2_0
tea table,Light wood,,1440,2x2,Crafting,FtrDiningtableJapan_Remake_3_0
tea table,Red wood,,1440,2x2,Crafting,FtrDiningtableJapan_Remake_4_0
teacup ride,Colorful,,25000,3x3,Nook Miles Shop,FtrTurncup_Remake_0_0
teacup ride,Gorgeous,,25000,3x3,Nook Miles Shop,FtrTurncup_Remake_1_0
teacup ride,Pastel,,25000,3x3,Nook Miles Shop,FtrTurncup_Remake_2_0
teacup ride,Cool,,25000,3x3,Nook Miles Shop,FtrTurncup_Remake_3_0
telescope,NA,5600,1400,1x1,Nook's Cranny,FtrTelescope
tennis table,NA,44000,11000,2x1,Nook's Cranny,FtrTakkyu
termite mound,NA,,550,1x1,Bug-Off,FtrAnthill
three-tiered snowperson,Blue,,7420,1x1,Snowman,FtrSnowman_Remake_0_0
three-tiered snowperson,Pink,,7420,1x1,Snowman,FtrSnowman_Remake_1_0
three-tiered snowperson,Light blue,,7420,1x1,Snowman,FtrSnowman_Remake_2_0
three-tiered snowperson,Yellow,,7420,1x1,Snowman,FtrSnowman_Remake_3_0
throwback dino screen,NA,3600,900,2x0.5,Nook's Cranny,FtrBoyScreen
throwback hat table,Red,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_0_0
throwback hat table,Blue,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_1_0
throwback hat table,Green,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_2_0
throwback hat table,Black & orange,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_3_0
throwback hat table,Black & yellow,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_4_0
throwback hat table,White & blue,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_5_0
throwback hat table,White & red,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_6_0
throwback hat table,Baseball,3800,950,2x2,Nook's Cranny,FtrBoyTableL_Remake_7_0
throwback mitt chair,Camel,1400,350,1x1,Nook's Cranny,FtrBoyChairS_Remake_0_0
throwback mitt chair,Brown,1400,350,1x1,Nook's Cranny,FtrBoyChairS_Remake_1_0
throwback mitt chair,Red,1400,350,1x1,Nook's Cranny,FtrBoyChairS_Remake_2_0
throwback mitt chair,Blue,1400,350,1x1,Nook's Cranny,FtrBoyChairS_Remake_3_0
throwback mitt chair,Green,1400,350,1x1,Nook's Cranny,FtrBoyChairS_Remake_4_0
throwback mitt chair,White,1400,350,1x1,Nook's Cranny,FtrBoyChairS_Remake_5_0
throwback race-car bed,Red,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_0_0
throwback race-car bed,Blue,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_1_0
throwback race-car bed,Yellow,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_2_0
throwback race-car bed,Pink,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_3_0
throwback race-car bed,Green,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_4_0
throwback race-car bed,White,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_5_0
throwback race-car bed,Black,3800,950,2x1,Nook's Cranny,FtrBoyBedS_Remake_6_0
throwback rocket,Silver,5900,1475,1x1,Nook's Cranny,FtrBoyClosetL_Remake_0_0
throwback rocket,Yellow,5900,1475,1x1,Nook's Cranny,FtrBoyClosetL_Remake_1_0
throwback rocket,Red,5900,1475,1x1,Nook's Cranny,FtrBoyClosetL_Remake_2_0
throwback rocket,Green,5900,1475,1x1,Nook's Cranny,FtrBoyClosetL_Remake_3_0
throwback rocket,Blue,5900,1475,1x1,Nook's Cranny,FtrBoyClosetL_Remake_4_0
throwback rocket,Black,5900,1475,1x1,Nook's Cranny,FtrBoyClosetL_Remake_5_0
tiki torch,NA,,650,1x1,Crafting,FtrTorch
tiny library,Natural,,1035,1x1,Crafting,FtrMicrolibrary_Remake_0_0
tiny library,Red,,1035,1x1,Crafting,FtrMicrolibrary_Remake_1_0
tiny library,Pastel,,1035,1x1,Crafting,FtrMicrolibrary_Remake_2_0
tiny library,Cool,,1035,1x1,Crafting,FtrMicrolibrary_Remake_3_0
tiny library,Wild,,1035,1x1,Crafting,FtrMicrolibrary_Remake_4_0
tiny library,Fairy tale,,1035,1x1,Crafting,FtrMicrolibrary_Remake_5_0
tire stack,Black,,60,1x1,Crafting,FtrTyres_Remake_0_0
tire stack,Green,,60,1x1,Crafting,FtrTyres_Remake_1_0
tire stack,Colorful,,60,1x1,Crafting,FtrTyres_Remake_2_0
tire stack,Old,,60,1x1,Crafting,FtrTyres_Remake_3_0
tire toy,Black,,20,1x1,Crafting,FtrPlayingtire_Remake_0_0
tire toy,Red,,20,1x1,Crafting,FtrPlayingtire_Remake_1_0
tire toy,Yellow,,20,1x1,Crafting,FtrPlayingtire_Remake_2_0
tire toy,Turquoise,,20,1x1,Crafting,FtrPlayingtire_Remake_3_0
tire toy,Blue,,20,1x1,Crafting,FtrPlayingtire_Remake_4_0
tire toy,White,,20,1x1,Crafting,FtrPlayingtire_Remake_5_0
toilet,White,4400,1100,1x1,Nook's Cranny,FtrWC_Remake_0_0
toilet,Natural wood,4400,1100,1x1,Nook's Cranny,FtrWC_Remake_1_0
toilet,Dark wood,4400,1100,1x1,Nook's Cranny,FtrWC_Remake_2_0
toilet-cleaning set,Monotone,670,167,1x1,Nook's Cranny,FtrCleaningsetWC_Remake_0_0
toilet-cleaning set,Colorful,670,167,1x1,Nook's Cranny,FtrCleaningsetWC_Remake_1_0
tool cart,Red,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_0_0
tool cart,Orange,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_1_0
tool cart,Yellow,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_2_0
tool cart,Green,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_3_0
tool cart,Blue,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_4_0
tool cart,Pink,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_5_0
tool cart,Black,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_6_0
tool cart,Silver,2400,600,1x1,Nook's Cranny,FtrToolcart_Remake_7_0
tool shelf,White,7300,1825,2x1,Nook's Cranny,FtrToolshelf_Remake_0_0
tool shelf,Green,7300,1825,2x1,Nook's Cranny,FtrToolshelf_Remake_1_0
tool shelf,Blue,7300,1825,2x1,Nook's Cranny,FtrToolshelf_Remake_2_0
tool shelf,Black,7300,1825,2x1,Nook's Cranny,FtrToolshelf_Remake_3_0
tourist telescope,Green,,10000,1x1,Nook Miles Shop,FtrTelescopeSightseeing_Remake_0_0
tourist telescope,Blue,,10000,1x1,Nook Miles Shop,FtrTelescopeSightseeing_Remake_1_0
tourist telescope,White,,10000,1x1,Nook Miles Shop,FtrTelescopeSightseeing_Remake_2_0
tourist telescope,Gray,,10000,1x1,Nook Miles Shop,FtrTelescopeSightseeing_Remake_3_0
tourist telescope,Black,,10000,1x1,Nook Miles Shop,FtrTelescopeSightseeing_Remake_4_0
Tower of Pisa,NA,,2300,1x1,Gulliver,FtrPisa
train set,Spring,7900,1975,2x2,Nook's Cranny,FtrRailroad_Remake_0_0
train set,Summer,7900,1975,2x2,Nook's Cranny,FtrRailroad_Remake_1_0
train set,Fall,7900,1975,2x2,Nook's Cranny,FtrRailroad_Remake_2_0
train set,Winter,7900,1975,2x2,Nook's Cranny,FtrRailroad_Remake_3_0
treadmill,Black,64000,16000,2x1,Nook's Cranny,FtrRunningmachine_Remake_0_0
treadmill,Red,64000,16000,2x1,Nook's Cranny,FtrRunningmachine_Remake_1_0
treadmill,Blue,64000,16000,2x1,Nook's Cranny,FtrRunningmachine_Remake_2_0
treadmill,White,64000,16000,2x1,Nook's Cranny,FtrRunningmachine_Remake_3_0
tree standee,Spring,,1560,2x1,Crafting,FtrHariboteTree_Remake_0_0
tree standee,Cherry blossoms,,1560,2x1,Crafting,FtrHariboteTree_Remake_1_0
tree standee,Summer,,1560,2x1,Crafting,FtrHariboteTree_Remake_2_0
tree standee,Fall,,1560,2x1,Crafting,FtrHariboteTree_Remake_3_0
tree standee,Winter,,1560,2x1,Crafting,FtrHariboteTree_Remake_4_0
tree's bounty arch,Brown,,5750,3x1,Crafting,FtrNutArch_Remake_0_0
tree's bounty arch,White,,5750,3x1,Crafting,FtrNutArch_Remake_1_0
tree's bounty big tree,Brown,,6080,1x1,Crafting,FtrNutTreeL_Remake_0_0
tree's bounty big tree,White,,6080,1x1,Crafting,FtrNutTreeL_Remake_1_0
tricycle,Red,1600,400,1x1,Nook's Cranny,FtrTricycle_Remake_0_0
tricycle,Pink,1600,400,1x1,Nook's Cranny,FtrTricycle_Remake_1_0
tricycle,Blue,1600,400,1x1,Nook's Cranny,FtrTricycle_Remake_2_0
tricycle,Yellow,1600,400,1x1,Nook's Cranny,FtrTricycle_Remake_3_0
tricycle,Black,1600,400,1x1,Nook's Cranny,FtrTricycle_Remake_4_0
trophy case,NA,,33690,2x1,Crafting,FtrTrophycase
tulip surprise box,Red,,760,1x1,Crafting,FtrFlowerSurprisedbox_Remake_0_0
tulip surprise box,White,,760,1x1,Crafting,FtrFlowerSurprisedbox_Remake_1_0
tulip surprise box,Yellow,,760,1x1,Crafting,FtrFlowerSurprisedbox_Remake_2_0
TV camera,Black,14000,3500,1x1,Nook's Cranny,FtrCameraTV_Remake_0_0
TV camera,White,14000,3500,1x1,Nook's Cranny,FtrCameraTV_Remake_1_0
upright locker,Silver,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_0_0
upright locker,Silver,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_0_1
upright locker,Silver,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_0_2
upright locker,Silver,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_0_3
upright locker,Silver,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_0_4
upright locker,White,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_1_0
upright locker,White,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_1_1
upright locker,White,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_1_2
upright locker,White,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_1_3
upright locker,White,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_1_4
upright locker,Black,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_2_0
upright locker,Black,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_2_1
upright locker,Black,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_2_2
upright locker,Black,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_2_3
upright locker,Black,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_2_4
upright locker,Red,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_3_0
upright locker,Red,3700,925,1x1,Nook's Cranny,FtrLocker_Remake_3_1
